标题,价格,店铺,销量,地点,商品详情页,店铺链接,图片链接
四川特色工艺品礼物送老外蜀绣双面绣熊猫纪,368,guowenchang1,4人付款,四川 成都,https://click.simba.taobao.com/cc_im?p=%CA%F1%D0%E5&s=1107436001&k=737&e=QN9MZZvfCIb4moW3yJEeJ50n6Ab2KFalO96XLDgsLqlcCsNYddPB8n1ScxWJ7sBwNyDNb48zAl07EKKk0y6gu%2F%2F20DSKGXJ5SI0NNVIV6juAfXzjadmDvlEiIt0SnfUWHzA3YukfSaNgaEe%2BRhrwgMRijaIAa4%2FJ8TsWU%2FVMJgVSmXMsW9z6PX0tA6jDF0x8Q%2FQ1IZL%2BH03jKQeeGaZzI4f0vQ5V%2BpquAIWrU6M%2BlFwf7OUXqY2tTpIuCBiBDAHBaZ5rWGyfK6t%2BmvnA5oH%2FDkORahUQNCqPMCZOwzHIqiBtnxGZS4dDdwIIommGEBWp8dC5zsmMAL%2B4QPyTUaHvGHXdwNg3smnNg2abFHgVCjn6969gA1Sv2UP%2FxP1peBjTRsNEN35hTLJivuEeTDn6Zr9JyXVgPv8nCorjhCpbJrKsiSH0cfJPpVu6fHAkNKb3AgiiaYYQFan%2B1t%2BIR2pUKg5th0OCtgZmoXAaqTex82zOYoEacbihAW5JOzEgcBqeBJ5mXKwmpljgarJct5%2BrMCfrPltFCNBHylXTJCIrsAUAUx62zrGjbTAYpFHv38bU%2FdbgUqU8unaB5TdZve%2FBrzvoGIcw3ROpYaX4Mjsj5o426DjMuCJ0vl%2B32DeUScuu8SsvCFELV97B3PIH4sEdz71rX%2FuI5MkHtxN008O0TEiLI0poIYJFrCtuE%2FAMAuhZ41%2FhK1ZArTG6itjiF85QXiNSv6Lf9sDh#detail,https://click.simba.taobao.com/cc_im?p=%CA%F1%D0%E5&s=1107436001&k=705&e=%2FBLyHIk%2F5074moW3yJEeJ50n6Ab2KFalO96XLDgsLqlcCsNYddPB8n1ScxWJ7sBwNyDNb48zAl369zJ9883Z1P%2F20DSKGXJ5SI0NNVIV6juAfXzjadmDvlEiIt0SnfUWHzA3YukfSaNgaEe%2BRhrwgMRijaIAa4%2FJ8TsWU%2FVMJgVSmXMsW9z6PX0tA6jDF0x8Q%2FQ1IZL%2BH03jKQeeGaZzI4f0vQ5V%2BpquAIWrU6M%2BlFwf7OUXqY2tTpIuCBiBDAHBaZ5rWGyfK6t%2BmvnA5oH%2FDkORahUQNCqPMCZOwzHIqiBtnxGZS4dDdwIIommGEBWp8dC5zsmMAL%2B4QPyTUaHvGHXdwNg3smnNg2abFHgVCjn6969gA1Sv2UP%2FxP1peBjTRyAj7KJfMr2HSVvc6krx%2F57vufDHOzCRWHMRgyYSZbBSz2JmpjqCPQJw0uvOs8CL7yv7d1c%2FnHzghv%2BnYrfsBt23cJiNUe59fRb2lUJvmIwz6ox%2BGf0NCVYQnK8SGpiga6dUiqk1l6oB7gCyeb9MR%2B5cqjGuiynQHND8GC3TCuI0yn02iayGkWX49OA3Np37nKryD6%2FBLwlNgYmRUrUTE6a2z9nXNWmNUv3IfPPTXKp%2FeZQdh8eoVa7HzqFI8Dtd17E3vRtob6ZXhnmRYynsZgLlLLQHcN6NdbWHVTkAdIyteFkwB9e9oGqQfYyFNqYE,//g-search1.alicdn.com/img/bao/uploaded/i4/imgextra/i1/15508594/O1CN01bNIglr2DM6XEH3vAP_!!0-saturn_solar.jpg
纯手工苏州刺绣办公室会议厅客厅新中式装饰画山水,1000,古红绣艺企业店,9人付款,江苏 苏州,https://click.simba.taobao.com/cc_im?p=%CA%F1%D0%E5&s=1107436001&k=769&e=66iSzrE74kD4moW3yJEeJ50n6Ab2KFalO96XLDgsLqlcCsNYddPB8n1ScxWJ7sBwNyDNb48zAl2p4v%2F0ZCVButJ7hICw7Mo2DcsikBP%2FX%2BaAfXzjadmDvlEiIt0SnfUWHzA3YukfSaNgaEe%2BRhrwgMRijaIAa4%2FJ8TsWU%2FVMJgVSmXMsW9z6PX0tA6jDF0x8Q%2FQ1IZL%2BH03jKQeeGaZzI4f0vQ5V%2BpquAIWrU6M%2BlFwf7OUXqY2tTjc9ZmZOrl%2FoHlOz2op58SXvfTztmGuZ8bAUpXZBKlO1fd4WD6udvu%2BLuwgNRLbv9RErmpc6PP3GcRYaLEE8USRC9WDSDY6FFg3FJTQYU2DXABK5qe%2BxZh39Dq57F2%2Fs%2BSZ%2B1uurrfhZwoxn1%2FTLfThdWrwmwNArf6Pgl7NO5YaNS%2F6kmz4KRW5CtIqrUAIlRn%2BH0ZxXFQYMY4TiPWbAXysRoF9tEknnN6sQ%2B23R6uACRpsMJvLGTIXD9z0xRd2l%2FHzGQnARAV5KnSz1nhWGE2nXcDggnx8DE28KnWsct%2FH4BJ5mXKwmpljgarJct5%2BrMCfrPltFCNBHylXTJCIrsAUAUx62zrGjbTAYpFHv38bU%2FdbgUqU8unaB5TdZve%2FBrzvoGIcw3ROpYaX4Mjsj5o426DjMuCJ0vl%2B32DeUScuu8SsvCFELV97B3PIH4sEdz7XsqGnFtPSjUyRSIWK1xi%2B2QtCztVO3HZ6NOEsGmutlmRFjoC7P6z0bklomkvNWNFNJEmW5OT0O#detail,https://click.simba.taobao.com/cc_im?p=%CA%F1%D0%E5&s=1107436001&k=749&e=SyHiwprlm1v4moW3yJEeJ50n6Ab2KFalO96XLDgsLqlcCsNYddPB8n1ScxWJ7sBwNyDNb48zAl3hnXS8EXh2NNJ7hICw7Mo2DcsikBP%2FX%2BaAfXzjadmDvlEiIt0SnfUWHzA3YukfSaNgaEe%2BRhrwgMRijaIAa4%2FJ8TsWU%2FVMJgVSmXMsW9z6PX0tA6jDF0x8Q%2FQ1IZL%2BH03jKQeeGaZzI4f0vQ5V%2BpquAIWrU6M%2BlFwf7OUXqY2tTjc9ZmZOrl%2FoHlOz2op58SXvfTztmGuZ8bAUpXZBKlO1fd4WD6udvu%2BLuwgNRLbv9RErmpc6PP3GcRYaLEE8USRC9WDSDY6FFg3FJTQYU2DXABK5qe%2BxZh39Dq57F2%2Fs%2BSZ%2B1uurrfhZwoxn1%2FTLfThdWrwmwNArf7NXzawV9jGHwXMCkT6GS2WIx%2FNNFSCYOqLCl3XkGL0SfR6Ow%2Bn96ORECp9%2Bsg1O4QYMTQ4jE187X2ozByNXtWsGXDH7l8U3OIgkGOxKmfKo6iRwsqxPZm%2FMtINSU2MkoCxofofc%2BT4DRY%2Firih93huashATs%2BSoRCTNZ62gza0a454WbvpKTaUHKQYu8qAR1YSxlg8iRbR3N5h9Vq1knfSCRjdLnTbCrU0AhGaJYT0ixWErcoRBtVjVEmJGI8QE1yJfAqaKot9So4X11%2Fg%2BpjfODvaLGb78ZzYraI2IwjfMLh4aocFb6JbbHfk%2BD8FRDN8YcpCiiWXz94w4%2F%2FwcDMc%3D,//g-search1.alicdn.com/img/bao/uploaded/i4/imgextra/i1/123815801/O1CN019epYmw1siuMtFZugn_!!0-saturn_solar.jpg
道家刺绣龙门堂彩精品提花布绣花神帐龙帐神像八卦门帘挂幡幔帐,60,幸福妮儿88,0人付款,广东 广州,https://click.simba.taobao.com/cc_im?p=%CA%F1%D0%E5&s=1107436001&k=781&e=j%2Bv9IiGUvnH4moW3yJEeJ50n6Ab2KFalO96XLDgsLqlcCsNYddPB8n1ScxWJ7sBw1fFlwyynS56jsTDzM5DLkeog91axV6TJDcsikBP%2FX%2BaAfXzjadmDvlEiIt0SnfUWHzA3YukfSaNgaEe%2BRhrwgMRijaIAa4%2FJ8TsWU%2FVMJgVSmXMsW9z6PX0tA6jDF0x8Q%2FQ1IZL%2BH03jKQeeGaZzI4f0vQ5V%2BpquAIWrU6M%2BlFwf7OUXqY2tTjc9ZmZOrl%2FoHlOz2op58SXvfTztmGuZ8a56SKhwQ7Rqt5orqQS5wnd%2BmvnA5oH%2FDkORahUQNCqPMCZOwzHIqiBtnxGZS4dDd1fAJxiKEApl89QLAyHhdHbfloEokozEQg2kPjuZntVU7Ipx5Ok0q5OQXkwb8D4jMncvO1nV8%2F6TQqd5gwp%2BKRCnpPNhp6k8mub58vm3jII9AteQRcsuPCtzjHWGedtXitpbz7wW3SNBJWzUuklcRAdEtZd0SboUYAJw0uvOs8CLOwgacFudsUiCpFY8CVt7VYG86T2j5VlUo7lz3m6%2B5JXMtINSU2MkoCxofofc%2BT4DRY%2Firih93huashATs%2BSoRCTNZ62gza0a454WbvpKTaUHKQYu8qAR1YSxlg8iRbR3N5h9Vq1knfSCRjdLnTbCrU0AhGaJYT0ixWErcoRBtVjVEmJGI8QE1%2Fe%2FrX5GUVOS3nE%2Fmjv7YNrODvaLGb78ZzYraI2IwjfMLh4aocFb6JY%2Bq%2FTT3XKQMt8YcpCiiWXz94w4%2F%2FwcDMc%3D#detail,https://click.simba.taobao.com/cc_im?p=%CA%F1%D0%E5&s=1107436001&k=749&e=pu9XEKU4C2z4moW3yJEeJ50n6Ab2KFalO96XLDgsLqlcCsNYddPB8n1ScxWJ7sBw1fFlwyynS54nHri9yzyKfeog91axV6TJDcsikBP%2FX%2BaAfXzjadmDvlEiIt0SnfUWHzA3YukfSaNgaEe%2BRhrwgMRijaIAa4%2FJ8TsWU%2FVMJgVSmXMsW9z6PX0tA6jDF0x8Q%2FQ1IZL%2BH03jKQeeGaZzI4f0vQ5V%2BpquAIWrU6M%2BlFwf7OUXqY2tTjc9ZmZOrl%2FoHlOz2op58SXvfTztmGuZ8a56SKhwQ7Rqt5orqQS5wnd%2BmvnA5oH%2FDkORahUQNCqPMCZOwzHIqiBtnxGZS4dDd1fAJxiKEApl89QLAyHhdHbfloEokozEQg2kPjuZntVU7Ipx5Ok0q5OQXkwb8D4jMncvO1nV8%2F6TQFCHOEINw89L%2FqSbPgpFbuV52xbRlmXiNoebdE936F9L6bQ5uNH6Y6AOyBRWJ1PtNHA5tm3FeM6OXOPOynLeDqbP%2B7N6y379nkn5YweeR5CdfQJ2k0PEBqjZQkDB2ZcPVX7GkuoEQdcdwFxdwLvq34k7C9sKEjrXAFB3%2FovYbhODMmMV8w4%2BpXkNljRFeT%2F%2B07iNor%2BbV8d3C3k%2F354EtWmkdPwN3ZR%2BXQiyJC8HlYVt6qnhjSSRrJQncHFkwTsj0D%2FMlA7q574nf%2B7Vi13QGj4a%2BrpOLDZayFCe3SLc0bQdm7eKtbq9Ly8zajyI7ytjoVdbetzeXRI%3D,//g-search1.alicdn.com/img/bao/uploaded/i4/imgextra/i3/103263744/O1CN01dbwime1dWnfACo36p_!!0-saturn_solar.jpg
蜀绣双面绣熊猫竹子团扇摆件中国风手工艺品四川出国礼物礼品包邮,176,luojie3898,1人付款,四川 成都,//item.taobao.com/item.htm?id=550175154982&ns=1&abbucket=18#detail,//store.taobao.com/shop/view_shop.htm?user_number_id=78786457,//g-search1.alicdn.com/img/bao/uploaded/i4/i1/78786457/O1CN01z3wNmQ1xZMA9zTM7h_!!78786457.jpg
四川成都特色蜀绣手工刺绣真丝围巾丝巾送朋友老外中国风纪念礼物,288,许芳1232,2人付款,四川 成都,//item.taobao.com/item.htm?id=643073353101&ns=1&abbucket=18#detail,//store.taobao.com/shop/view_shop.htm?user_number_id=603794228,//g-search2.alicdn.com/img/bao/uploaded/i4/i3/603794228/O1CN01VTeojU1h6TIv8owLN_!!0-item_pic.jpg
中国风成都蜀绣手工刺绣小书签送恩师好友出国留学四川特色礼品,12,许芳1232,6人付款,四川 成都,//item.taobao.com/item.htm?id=550392298189&ns=1&abbucket=18#detail,//store.taobao.com/shop/view_shop.htm?user_number_id=603794228,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/603794228/O1CN01oE9bAi1h6TFxxB8CJ_!!0-item_pic.jpg
。蜀绣双面绣摆件屏风四川成都出国中国风民族礼物孔雀开平富贵牡,636.5,tb139594403114,3人付款,四川 成都,//item.taobao.com/item.htm?id=678138781292&ns=1&abbucket=18#detail,//store.taobao.com/shop/view_shop.htm?user_number_id=2210289511736,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/2210289511736/O1CN01X4nEhN1Oh8KouGT2n_!!2210289511736.jpg
。蜀绣手工刺绣中国风礼品送老外出国北京外事纪念苏绣双面绣,623.2,tb139594403114,3人付款,四川 成都,//item.taobao.com/item.htm?id=678444258445&ns=1&abbucket=18#detail,//store.taobao.com/shop/view_shop.htm?user_number_id=2210289511736,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/2210289511736/O1CN01XKTshg1Oh8Kyew1BL_!!2210289511736.jpg
湘绣专用线绒花缠花苏粤蜀绣手工线桑蚕丝3701-3712第37套绿色系,15.9,荣华绣阁,6人付款,湖南 衡阳,//item.taobao.com/item.htm?id=41769952215&ns=1&abbucket=18#detail,//store.taobao.com/shop/view_shop.htm?user_number_id=743457201,//g-search1.alicdn.com/img/bao/uploaded/i4/i4/743457201/O1CN01eUpdhE2346rNRIoBf_!!0-item_pic.jpg
湘绣专用线绒花缠花苏粤蜀绣手工线桑蚕丝6101-6112第61套绿偏青,15.9,荣华绣阁,2人付款,湖南 衡阳,//item.taobao.com/item.htm?id=605045094788&ns=1&abbucket=18#detail,//store.taobao.com/shop/view_shop.htm?user_number_id=743457201,//g-search1.alicdn.com/img/bao/uploaded/i4/i4/743457201/O1CN01W7PUl22346rfPeWpX_!!0-item_pic.jpg
缠花绒花刺绣diy纯手工制作灰紫纯色渐变色蚕丝线蜀绣,12.5,chenmeiling402,1人付款,江苏 苏州,//item.taobao.com/item.htm?id=636323012957&ns=1&abbucket=18#detail,//store.taobao.com/shop/view_shop.htm?user_number_id=1023010960,//g-search2.alicdn.com/img/bao/uploaded/i4/i1/0/O1CN01q3DIHk1Bs2efqwVb8_!!0.jpg
非遗百首-蜀绣12生肖#寅虎-限量500份【数字非遗】,29.9,artxip限藏拍卖,31人付款,北京,//item.taobao.com/item.htm?id=678061737472&ns=1&abbucket=18#detail,//store.taobao.com/shop/view_shop.htm?user_number_id=2213104230487,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/O1CN01vbkVQM1FT5eJgsCj3_!!0-paimai.jpg
非遗百首-蜀绣12生肖#巳蛇-限量500份【数字非遗】,1,artxip限藏拍卖,24人付款,北京,//item.taobao.com/item.htm?id=678061977339&ns=1&abbucket=18#detail,//store.taobao.com/shop/view_shop.htm?user_number_id=2213104230487,//g-search2.alicdn.com/img/bao/uploaded/i4/i3/O1CN018RNP2E1FT5eFoRbgq_!!0-paimai.jpg
古典舞练功服女蜀绣月满西楼舞蹈服身韵纱衣飘逸大码古风网纱上衣,33,豪爽舰旗店,2人付款,山东 菏泽,//item.taobao.com/item.htm?id=679051567332&ns=1&abbucket=18#detail,//store.taobao.com/shop/view_shop.htm?user_number_id=3218277488,//g-search2.alicdn.com/img/bao/uploaded/i4/i4/3218277488/O1CN01LbDKq525BYVcU9ypz_!!3218277488.jpg
古典舞练功服女蜀绣月满西楼舞蹈服身韵纱衣飘逸大码古风网纱上衣,18,罗莎罗亚旗舰店,0人付款,山东 菏泽,//detail.tmall.com/item.htm?id=687793629639&ns=1&abbucket=18,//store.taobao.com/shop/view_shop.htm?user_number_id=2214936874713,//g-search1.alicdn.com/img/bao/uploaded/i4/i2/2214936874713/O1CN01b83UN11kgbRkbXgg2_!!0-item_pic.jpg
雪宧绣谱 手绘彩图修订版 中国古物质文化刺绣土家绣瑶绣满绣苏绣顾绣蜀绣粤绣湘绣中国四大名绣中国传统刺绣技艺书籍,33.04,新华文轩旗舰,3人付款,四川 成都,//detail.tmall.com/item.htm?id=589011465115&ns=1&abbucket=18,//store.taobao.com/shop/view_shop.htm?user_number_id=101450072,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/101450072/O1CN01LpZZMW1CP1GdKX7O6_!!0-item_pic.jpg
蜀绣（第二版）,49.2,当当网官方旗舰店,0人付款,北京,//detail.tmall.com/item.htm?id=658309653689&ns=1&abbucket=18,//store.taobao.com/shop/view_shop.htm?user_number_id=1049653664,//g-search2.alicdn.com/img/bao/uploaded/i4/i4/1049653664/O1CN01QW7Ms41cw9tj1aWBG_!!0-item_pic.jpg
【正版】雪宧绣谱（手绘彩图修订版）中国古物质文化刺绣土家绣瑶绣满绣苏绣顾绣蜀绣粤绣湘绣中国四大名绣中国传统刺绣技艺书,31.9,重庆出版社旗舰店,42人付款,重庆,//detail.tmall.com/item.htm?id=563270339907&ns=1&abbucket=18,//store.taobao.com/shop/view_shop.htm?user_number_id=859046757,//g-search2.alicdn.com/img/bao/uploaded/i4/i3/859046757/O1CN01CiX7Rz1zml0coedMY_!!0-item_pic.jpg
苏绣技法李娥英苏绣必备资料湘绣蜀绣广绣学习教材苏绣强烈推荐,39,youi023,34人付款,重庆,//item.taobao.com/item.htm?id=620949745886&ns=1&abbucket=18#detail,//store.taobao.com/shop/view_shop.htm?user_number_id=84223206,//g-search1.alicdn.com/img/bao/uploaded/i4/i3/84223206/O1CN01zkSDBl1ZYOYPtol91_!!84223206.jpg
雪宧绣谱(手绘彩图修订版)  正版现货  中国古物质文化刺绣理论专著 苏绣顾绣蜀绣粤绣湘绣中国四大名绣 新华书店,27.48,浙江外文图书专营店,3人付款,浙江 杭州,//detail.tmall.com/item.htm?id=589490635619&ns=1&abbucket=18,//store.taobao.com/shop/view_shop.htm?user_number_id=707890731,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/707890731/O1CN014d0MJY1HGq3k2TpSV_!!0-item_pic.jpg
雪宧绣谱 手绘彩图修订版古物质文化手工工匠刺绣技术理论专著 苏绣顾绣蜀绣粤绣湘绣中手绘彩图修订版,31.51,学海之舟图书专营店,3人付款,江苏 无锡,//detail.tmall.com/item.htm?id=565206050676&ns=1&abbucket=18,//store.taobao.com/shop/view_shop.htm?user_number_id=3715517208,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/3715517208/O1CN01AEnhYm237JcbK1Ab1_!!2-item_pic.png
刺绣技法从入门到精通 刺绣基础入门书籍 苏绣粤绣湘绣蜀绣刺绣工具材料工序平针乱针手工刺绣作品绣制技巧实用刺绣图案赏析大全,34,墨马图书专营店,2人付款,河南 郑州,//detail.tmall.com/item.htm?id=640590036164&ns=1&abbucket=18,//store.taobao.com/shop/view_shop.htm?user_number_id=708307132,//g-search1.alicdn.com/img/bao/uploaded/i4/i1/708307132/O1CN010E4XVJ22YVPQwQWWv_!!0-item_pic.jpg
苏绣技法 李娥英 苏绣必备资料湘绣蜀绣广绣学习教材 16开 放大版,49,youi023,4人付款,重庆,//item.taobao.com/item.htm?id=675549381604&ns=1&abbucket=18#detail,//store.taobao.com/shop/view_shop.htm?user_number_id=84223206,//g-search3.alicdn.com/img/bao/uploaded/i4/i2/84223206/O1CN01QPOWnn1ZYOYqmptC6_!!84223206.jpg
蜀绣交叠绣技法,38.5,木垛旗舰店,1人付款,浙江 杭州,//detail.tmall.com/item.htm?id=524647813648&ns=1&abbucket=18,//store.taobao.com/shop/view_shop.htm?user_number_id=1961939153,//g-search2.alicdn.com/img/bao/uploaded/i4/i4/1961939153/O1CN01GbYySX2HU7yeTZwb3_!!0-item_pic.jpg
雪宧绣谱 手绘彩图修订版古物质文化手工工匠刺绣技术理论专著 苏绣顾绣蜀绣粤绣湘绣中手绘彩图修订版,31.73,新华在线图书专营店,1人付款,江苏 无锡,//detail.tmall.com/item.htm?id=577120596752&ns=1&abbucket=18,//store.taobao.com/shop/view_shop.htm?user_number_id=2455124912,//g-search1.alicdn.com/img/bao/uploaded/i4/i1/2455124912/O1CN01gyx8Sr1m9kFoa8ZJC_!!0-item_pic.jpg
雪宧绣谱 手绘彩图修订版古物质文化手工工匠刺绣技术理论专著 苏绣顾绣蜀绣粤绣湘绣中国四大名绣书 手绘彩图修订版,31.9,盛文北方新生活旗舰店,0人付款,四川 成都,//detail.tmall.com/item.htm?id=563647029189&ns=1&abbucket=18,//store.taobao.com/shop/view_shop.htm?user_number_id=3296590660,//g-search1.alicdn.com/img/bao/uploaded/i4/i1/3296590660/O1CN01WjUgtm1GkKCJNElGD_!!0-item_pic.jpg
蜀绣交叠绣技法,33.1,盛文北方新生活旗舰店,0人付款,浙江 杭州,//detail.tmall.com/item.htm?id=656524761337&ns=1&abbucket=18,//store.taobao.com/shop/view_shop.htm?user_number_id=3296590660,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/3296590660/O1CN01egBZyH1GkK9sFzO5R_!!0-item_pic.jpg
正版包邮 纹道：蜀锦·蜀绣·漆艺 流光溢彩的国家技艺 凸凹 9787,19,丹珑电工,0人付款,河北 保定,//item.taobao.com/item.htm?id=692391820618&ns=1&abbucket=18#detail,//store.taobao.com/shop/view_shop.htm?user_number_id=811597765,//g-search1.alicdn.com/img/bao/uploaded/i4/i3/811597765/O1CN01xt08Rt27EQEuueDRN_!!811597765.jpg
成都·蜀绣康城·3室2厅·南·玖壹找房,1700000,添玑服务旗舰店,0人付款,四川 成都,//detail.tmall.com/item.htm?id=689379588557&ns=1&abbucket=18,//store.taobao.com/shop/view_shop.htm?user_number_id=2214119350841,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/2214119350841/O1CN01kgvcG01I5DsmzOBdh_!!0-item_pic.jpg
排线器 十字绣手中花工具缝纫实用工具30位蜀绣苏绣理线器插针器,26.21,洁山的精品店,2人付款,浙江 温州,//item.taobao.com/item.htm?id=688438413013&ns=1&abbucket=18#detail,//store.taobao.com/shop/view_shop.htm?user_number_id=2212395859267,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/2212395859267/O1CN01RdarzY2IKL83f8Eio_!!2212395859267.jpg
成都·蜀绣康城·4室2厅·南北·玖壹找房,1500000,添玑服务旗舰店,0人付款,四川 成都,//detail.tmall.com/item.htm?id=686221821039&ns=1&abbucket=18,//store.taobao.com/shop/view_shop.htm?user_number_id=2214119350841,//g-search1.alicdn.com/img/bao/uploaded/i4/i2/2214119350841/O1CN01RLN3IV1I5DsfGeo3q_!!0-item_pic.jpg
成都市·蜀绣康城,14173,天猫好房二手房,0人付款,四川 成都,//detail.tmall.com/item.htm?id=679881088238&ns=1&abbucket=18,//store.taobao.com/shop/view_shop.htm?user_number_id=2211476180966,//g-search2.alicdn.com/img/bao/uploaded/i4/i4/2211476180966/O1CN01BDQiyG1J0TOIqtZha_!!0-item_pic.jpg
蜀绣手工刺绣双面绣屏风摆件中国风特色外事出国纪念品送老外礼物,258,老秀馆旗舰店,1人付款,四川 成都,//detail.tmall.com/item.htm?id=573959718631&ns=1&abbucket=18,//store.taobao.com/shop/view_shop.htm?user_number_id=3063757766,//g-search1.alicdn.com/img/bao/uploaded/i4/i1/3063757766/O1CN018Q2Jrh27EsQMl1yMg_!!0-item_pic.jpg
蜀绣手工刺绣双面绣雪娃娃熊猫工艺品摆件中国特色出国礼物送老外,188,老秀馆旗舰店,1人付款,四川 成都,//detail.tmall.com/item.htm?id=649441003941&ns=1&abbucket=18,//store.taobao.com/shop/view_shop.htm?user_number_id=3063757766,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/3063757766/O1CN01OoX8nD27EsXAG4wLH_!!0-item_pic.jpg
成都特色蜀绣手工刺绣桑蚕丝竹子梅花盘扣披肩中国风伴手礼送老师,668,丑丑娃0422,2人付款,四川 成都,//item.taobao.com/item.htm?id=685362962882&ns=1&abbucket=18#detail,//store.taobao.com/shop/view_shop.htm?user_number_id=277583047,//g-search2.alicdn.com/img/bao/uploaded/i4/i3/277583047/O1CN01WqsMbo1YNZbcvM4hl_!!0-item_pic.jpg
成都特产蜀绣手工刺绣围巾纪念品中国风桑蚕丝丝巾送妈妈中秋礼物,289,丑丑娃0422,3人付款,四川 成都,//item.taobao.com/item.htm?id=653132414425&ns=1&abbucket=18#detail,//store.taobao.com/shop/view_shop.htm?user_number_id=277583047,//g-search1.alicdn.com/img/bao/uploaded/i4/i3/277583047/O1CN01hkAt7X1YNZbbFCoca_!!0-item_pic.jpg
蜀绣真丝披肩盘扣手工刺绣双层旗袍外搭中国风丝绸礼品母亲节礼物,738,丑丑娃0422,2人付款,四川 成都,//item.taobao.com/item.htm?id=591700822596&ns=1&abbucket=18#detail,//store.taobao.com/shop/view_shop.htm?user_number_id=277583047,//g-search2.alicdn.com/img/bao/uploaded/i4/i1/277583047/O1CN01ODQjTo1YNZbgAgWFQ_!!0-item_pic.jpg
中国风四川特色工艺品蜀绣单面绣熊猫相框便携摆件成都会议伴手礼,138,丑丑娃0422,3人付款,四川 成都,//item.taobao.com/item.htm?id=684938295313&ns=1&abbucket=18#detail,//store.taobao.com/shop/view_shop.htm?user_number_id=277583047,//g-search3.alicdn.com/img/bao/uploaded/i4/i4/277583047/O1CN01RLNaA01YNZaxkGkKD_!!277583047.jpg
成都蜀绣 手工刺绣桑蚕丝山茶花围巾旗袍披肩中国风送妈妈送老外,368,丑丑娃0422,5人付款,四川 成都,//item.taobao.com/item.htm?id=601639950451&ns=1&abbucket=18#detail,//store.taobao.com/shop/view_shop.htm?user_number_id=277583047,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/277583047/O1CN01nkN5tE1YNZbk1c8dk_!!0-item_pic.jpg
成都蜀绣手工刺绣桑蚕丝围巾披肩四川特色礼品中国风送老师送老外,368,丑丑娃0422,5人付款,四川 成都,//item.taobao.com/item.htm?id=625874548530&ns=1&abbucket=18#detail,//store.taobao.com/shop/view_shop.htm?user_number_id=277583047,//g-search3.alicdn.com/img/bao/uploaded/i4/i1/277583047/O1CN01V51jbf1YNZbdKDYC5_!!0-item_pic.jpg
成都特产 蜀绣手工刺绣围巾 桑蚕丝丝巾中国风送妈妈送老师伴手礼,368,丑丑娃0422,4人付款,四川 成都,//item.taobao.com/item.htm?id=655417132920&ns=1&abbucket=18#detail,//store.taobao.com/shop/view_shop.htm?user_number_id=277583047,//g-search1.alicdn.com/img/bao/uploaded/i4/i1/277583047/O1CN01bZoSDa1YNZbYwoZO2_!!0-item_pic.jpg
成都蜀绣 国宝熊猫围巾手工刺绣中国风四川特色外事礼品 非遗传承,298,丑丑娃0422,2人付款,四川 成都,//item.taobao.com/item.htm?id=611797860291&ns=1&abbucket=18#detail,//store.taobao.com/shop/view_shop.htm?user_number_id=277583047,//g-search2.alicdn.com/img/bao/uploaded/i4/i1/277583047/O1CN01T6zUVK1YNZbYua8i7_!!0-item_pic.jpg
成都特色蜀绣 手工刺绣桑蚕丝围巾披肩 送妈妈送老外外事新年礼物,368,丑丑娃0422,4人付款,四川 成都,//item.taobao.com/item.htm?id=565609160515&ns=1&abbucket=18#detail,//store.taobao.com/shop/view_shop.htm?user_number_id=277583047,//g-search2.alicdn.com/img/bao/uploaded/i4/i3/277583047/O1CN01eh9fUa1YNZbcuGbd6_!!0-item_pic.jpg
成都蜀绣双面绣 原创熊猫团扇手工刺绣 中国风便携礼品会议伴手礼,198,丑丑娃0422,3人付款,四川 成都,//item.taobao.com/item.htm?id=681883589568&ns=1&abbucket=18#detail,//store.taobao.com/shop/view_shop.htm?user_number_id=277583047,//g-search3.alicdn.com/img/bao/uploaded/i4/i3/277583047/O1CN01YLztGf1YNZbdiWyeW_!!0-item_pic.jpg
